"Format","AiM CSV File"
"Session","Aravete"
"Vehicle","20 - Parolin Kart TM 60 2022"
"Racer","Ralf Rahkema"
"Championship","EMV4"
"Comment","76b hammakas 0.70 rohk v
istlus mootor"
"Date","Saturday, July 13, 2024"
"Time","10:49 AM"
"Sample Rate","20"
"Duration","616"
"Segment","Session"
"Beacon Markers","19.567","71.203","145.172","199.835","252.853","302.479","351.487","401.029","449.803","498.588","547.255","616"
"Segment Times","0:19.567","0:51.636","1:13.969","0:54.663","0:53.018","0:49.626","0:49.008","0:49.542","0:48.774","0:48.785","0:48.667","1:08.745"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","External Voltage","Exhaust Temp","Internal Battery","RPM"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","V","°C","V","rpm"

"107.450","40.2762","16","-0.6980","0.0833","0.2622","20.3642","-35.2198","108.2452","3.1000","0.0930","18.2004","59.12514489","25.74878938","15.9","389.3","0.0","6048"
"107.500","40.5407","16","-0.7204","0.1203","0.2855","18.3714","-36.2207","108.2543","3.1000","0.0945","17.8137","59.12514981","25.74879212","15.9","390.4","0.0","6035"
"107.550","40.4574","16","-0.7226","0.1357","0.3022","16.4321","-36.1562","108.2620","3.1000","0.0980","17.8088","59.12515478","25.74879464","15.9","391.5","0.0","6057"
"107.600","40.7049","16","-0.7030","0.1186","0.2846","14.6042","-34.9805","108.2685","3.1000","0.1000","18.5200","59.12515975","25.74879676","15.9","392.6","0.0","6052"
"107.650","40.9851","16","-0.7015","0.1183","0.3013","13.3701","-34.7390","108.2756","3.1000","0.1000","18.7771","59.12516478","25.74879896","15.9","393.9","0.0","6144"
"107.700","41.1852","16","-0.6829","0.0909","0.3335","11.5478","-33.6631","108.2895","3.1000","0.1000","19.4718","59.12516994","25.74880067","15.9","395.3","0.0","6214"
"107.750","41.4890","16","-0.6388","0.0364","0.3180","9.9415","-31.3788","108.2961","3.1000","0.1000","21.0434","59.12517523","25.74880207","15.9","396.8","0.0","6170"
"107.800","41.3730","16","-0.6014","-0.0355","0.3022","8.1442","-29.5087","108.2953","3.1000","0.1000","22.3145","59.12518035","25.74880309","15.9","398.1","0.0","6156"
"107.850","41.1043","16","-0.5790","-0.0995","0.3270","6.7004","-28.4748","108.3067","3.1000","0.1000","22.9746","59.12518548","25.74880402","15.9","399.4","0.0","6046"
"107.900","40.5607","15","-0.5603","-0.1460","0.3449","5.5506","-27.6847","108.3273","3.1000","0.1000","23.3177","59.12519054","25.74880475","15.9","400.3","0.0","5917"
"107.950","40.2217","15","-0.5328","-0.1801","0.3281","4.0155","-26.5013","108.3363","3.1000","0.1000","24.1553","59.12519565","25.74880512","15.9","400.4","0.0","5871"
"108.000","40.1332","16","-0.5164","-0.1924","0.2723","2.9819","-25.8985","108.3400","3.1000","0.1000","24.6632","59.12520067","25.74880547","15.9","399.7","0.0","5769"
"108.050","39.7543","16","-0.5166","-0.1956","0.2933","1.9113","-26.1351","108.3592","3.1000","0.1000","24.2092","59.12520563","25.74880550","15.9","398.3","0.0","5750"
"108.100","39.2958","16","-0.5074","-0.1617","0.3228","0.4519","-25.8924","108.3869","3.1000","0.1000","24.1542","59.12521056","25.74880526","15.9","396.5","0.0","5758"
"108.150","39.0171","16","-0.4853","-0.1089","0.3416","-1.0839","-24.9451","108.4130","3.1000","0.1000","24.8938","59.12521549","25.74880491","15.9","394.3","0.0","5685"
"108.200","38.8975","16","-0.4972","-0.0475","0.3258","-2.6330","-25.6843","108.4265","3.1000","0.1000","24.1032","59.12522035","25.74880404","15.9","392.3","0.0","5746"
"108.250","39.1726","16","-0.5093","0.0087","0.3080","-3.5814","-26.3594","108.4334","3.1000","0.1000","23.6520","59.12522538","25.74880321","15.9","390.9","0.0","5747"
"108.300","39.1366","16","-0.5353","0.0239","0.3616","-4.6646","-27.6976","108.4626","3.1000","0.1055","22.4885","59.12523031","25.74880232","15.9","389.6","0.0","5772"
"108.350","39.1878","16","-0.5675","0.0206","0.3959","-6.1593","-29.3414","108.4816","3.1000","0.1100","21.2564","59.12523514","25.74880105","15.9","388.7","0.0","5755"
"108.400","39.4844","16","-0.5565","0.0165","0.3799","-7.8796","-28.7515","108.4780","3.1000","0.1100","21.8567","59.12524004","25.74879947","15.9","388.4","0.0","5811"
"108.450","39.2734","16","-0.5496","0.0206","0.3452","-9.2944","-28.3780","108.4829","3.1000","0.1100","22.0260","59.12524483","25.74879768","15.9","388.1","0.0","5811"
"108.500","39.2039","16","-0.5533","0.0066","0.3413","-10.5624","-28.5522","108.4898","3.1000","0.1100","21.8529","59.12524966","25.74879572","15.9","388.1","0.0","5784"
"108.550","39.1916","16","-0.5749","-0.0244","0.3386","-12.1692","-29.6664","108.4936","3.1000","0.1100","21.0256","59.12525441","25.74879341","15.9","388.2","0.0","5746"
"108.600","38.9209","16","-0.6032","-0.0547","0.4184","-14.1210","-31.1764","108.5160","3.1000","0.1100","19.8691","59.12525906","25.74879095","15.9","388.4","0.0","5723"
"108.650","38.8167","16","-0.6218","-0.0650","0.4069","-15.4743","-32.2279","108.5254","3.1000","0.1100","19.1693","59.12526368","25.74878821","15.9","388.5","0.0","5720"
"108.700","38.7962","16","-0.6017","-0.0627","0.3626","-16.7648","-31.2902","108.5237","3.1000","0.1100","19.7334","59.12526829","25.74878525","15.9","388.5","0.0","5723"
"108.750","38.8770","16","-0.5458","-0.0216","0.3544","-17.5861","-28.4684","108.5218","3.1000","0.1100","21.7345","59.12527291","25.74878229","15.9","388.5","0.0","5704"
"108.800","38.6957","16","-0.5145","-0.0206","0.3367","-19.4079","-26.8694","108.5338","3.1000","0.1095","22.9205","59.12527733","25.74877899","15.9","388.4","0.0","5714"
"108.850","38.6380","16","-0.4937","0.0004","0.3957","-21.6895","-25.8104","108.5591","3.1000","0.1030","23.8254","59.12528176","25.74877518","15.9","388.1","0.0","5718"
"108.900","38.7285","16","-0.4906","0.0454","0.4012","-22.7805","-25.6445","108.5687","3.1000","0.1100","24.0357","59.12528624","25.74877136","15.9","387.9","0.0","5694"
"108.950","38.7912","16","-0.4702","0.0521","0.3801","-23.4519","-24.5280","108.5656","3.1000","0.1100","25.1705","59.12529066","25.74876742","15.9","387.6","0.0","5743"
"109.000","38.8157","15","-0.4447","0.0554","0.4306","-24.3437","-23.1487","108.5952","3.1000","0.1100","26.6870","59.12529512","25.74876356","15.9","387.5","0.0","5739"
"109.050","39.1328","15","-0.4282","0.0782","0.4824","-25.3350","-22.2358","108.6094","3.1000","0.1100","28.0096","59.12529950","25.74875921","15.9","387.5","0.0","5750"
"109.100","39.3826","15","-0.4134","0.0787","0.4288","-26.2822","-21.3939","108.6106","3.1000","0.1100","29.2977","59.12530388","25.74875484","15.9","387.6","0.0","5770"
"109.150","39.2289","15","-0.3662","0.0709","0.3504","-28.0059","-18.8866","108.5971","3.1000","0.1100","33.0577","59.12530810","25.74875008","15.9","388.0","0.0","5787"
"109.200","39.2550","16","-0.3283","0.0716","0.2976","-29.2029","-16.8781","108.5773","3.1000","0.1100","37.0162","59.12531237","25.74874531","15.9","388.8","0.0","5785"
"109.250","39.7628","15","-0.2803","0.0412","0.3309","-29.7023","-14.3684","108.6018","3.1000","0.1070","44.0443","59.12531676","25.74874038","15.9","389.4","0.0","5792"
"109.300","39.4764","16","-0.2616","0.0038","0.3454","-30.1523","-13.3892","108.6154","3.1000","0.1000","46.9249","59.12532095","25.74873559","15.9","389.8","0.0","5775"
"109.350","39.4333","16","-0.2347","-0.0101","0.3237","-30.5860","-12.0117","108.6163","3.1000","0.1000","52.2491","59.12532509","25.74873068","15.9","390.3","0.0","5739"
"109.400","39.5570","16","-0.1608","-0.0316","0.3331","-30.9720","-8.2323","108.6240","3.1000","0.1000","76.4755","59.12532932","25.74872562","15.9","390.8","0.0","5737"
"109.450","39.4330","16","-0.1265","-0.0675","0.3555","-31.4028","-6.4888","108.6422","3.1000","0.1000","96.7204","59.12533349","25.74872060","15.9","391.3","0.0","5675"
"109.500","39.0683","16","-0.1255","-0.0845","0.3207","-31.7254","-6.4559","108.6457","3.1000","0.1000","96.3143","59.12533756","25.74871560","15.9","391.5","0.0","5667"
"109.550","39.0561","16","-0.1116","-0.0903","0.3803","-31.9042","-5.7629","108.6731","3.1000","0.1000","107.8627","59.12534166","25.74871063","15.9","391.4","0.0","5620"
"109.600","38.7577","16","-0.1232","-0.0934","0.3896","-32.3897","-6.3928","108.6861","3.1000","0.1000","96.4909","59.12534568","25.74870556","15.9","391.1","0.0","5606"
"109.650","38.5962","16","-0.1849","-0.1070","0.3231","-32.5942","-9.6341","108.6752","3.1000","0.1000","63.7609","59.12534971","25.74870057","15.9","390.9","0.0","5557"
"109.700","38.6938","16","-0.2303","-0.1036","0.3553","-33.3689","-12.0573","108.7035","3.1000","0.1000","51.0755","59.12535366","25.74869525","15.9","390.6","0.0","5564"
"109.750","38.3951","16","-0.2414","-0.0896","0.3934","-34.2638","-12.6982","108.7175","3.1000","0.1000","48.1231","59.12535755","25.74868992","15.9","390.4","0.0","5555"
"109.800","37.9002","16","-0.2603","-0.1122","0.3224","-35.1253","-13.7513","108.7055","3.1000","0.1000","43.8649","59.12536130","25.74868471","15.9","390.1","0.0","5504"
"109.850","37.9933","16","-0.2552","-0.1066","0.2959","-35.4241","-13.5497","108.7049","3.1000","0.1030","44.6270","59.12536508","25.74867927","15.9","389.9","0.0","5501"
"109.900","37.8321","16","-0.2606","-0.0859","0.2908","-35.6666","-13.9040","108.7143","3.1000","0.1100","43.3051","59.12536888","25.74867391","15.9","389.6","0.0","5462"
"109.950","37.6179","16","-0.2773","-0.0850","0.3081","-36.9039","-14.8581","108.7251","3.1000","0.1100","40.2949","59.12537251","25.74866824","15.9","389.4","0.0","5431"
"110.000","37.5250","16","-0.3007","-0.1048","0.3236","-38.3225","-16.1763","108.7312","3.1000","0.1100","36.9200","59.12537612","25.74866242","15.9","389.2","0.0","5395"
"110.050","37.2083","16","-0.3003","-0.0928","0.2544","-38.6085","-16.2326","108.7177","3.1000","0.1100","36.4814","59.12537965","25.74865697","15.9","389.4","0.0","5375"
"110.100","37.1027","16","-0.3195","-0.0859","0.2295","-38.9591","-17.3481","108.7072","3.1000","0.1100","34.0388","59.12538321","25.74865126","15.9","389.6","0.0","5336"
"110.150","36.9806","16","-0.3464","-0.0784","0.2289","-39.8531","-18.8885","108.7080","3.1000","0.1100","31.1599","59.12538662","25.74864537","15.9","389.8","0.0","5339"
"110.200","36.9848","16","-0.3715","-0.0481","0.2643","-40.8920","-20.3345","108.7327","3.1000","0.1100","28.9474","59.12539009","25.74863933","15.9","390.0","0.0","5335"
"110.250","36.8171","16","-0.3777","-0.0533","0.3141","-42.3587","-20.7214","108.7369","3.1300","0.1100","28.2782","59.12539331","25.74863317","15.9","390.1","0.0","5303"
"110.300","36.7026","16","-0.3639","-0.0561","0.3444","-43.7538","-20.0221","108.7503","3.2000","0.1100","29.1747","59.12539648","25.74862695","15.9","390.0","0.0","5325"
"110.350","36.5143","16","-0.3257","-0.0358","0.3491","-44.4601","-17.9693","108.7522","3.2000","0.1100","32.3408","59.12539967","25.74862079","15.9","390.1","0.0","5322"
"110.400","36.4879","16","-0.2803","-0.0267","0.3356","-45.1511","-15.4939","108.7492","3.2000","0.1100","37.4807","59.12540278","25.74861456","15.9","390.4","0.0","5304"
"110.450","36.6187","16","-0.3078","-0.0208","0.3036","-45.8962","-17.0351","108.7491","3.2000","0.1100","34.2119","59.12540589","25.74860792","15.9","390.8","0.0","5291"
"110.500","36.4516","16","-0.3020","-0.0300","0.3006","-46.8830","-16.7299","108.7577","3.2000","0.1100","34.6771","59.12540895","25.74860158","15.9","391.3","0.0","5288"
"110.550","36.3936","16","-0.2620","-0.0533","0.2891","-47.0575","-14.5389","108.7590","3.2000","0.1100","39.8396","59.12541199","25.74859524","15.9","391.9","0.0","5290"
"110.600","36.2974","16","-0.2413","-0.0562","0.2466","-47.5940","-13.4271","108.7548","3.2000","0.1100","43.0241","59.12541493","25.74858866","15.9","392.6","0.0","5253"
"110.650","36.1679","16","-0.2394","-0.0499","0.2704","-48.6312","-13.3579","108.7533","3.2000","0.1100","43.0928","59.12541785","25.74858205","15.9","393.4","0.0","5236"
"110.700","36.1942","16","-0.2493","-0.0477","0.2679","-49.4770","-13.9425","108.7578","3.2000","0.1100","41.3160","59.12542075","25.74857539","15.9","394.1","0.0","5230"
"110.750","36.0835","16","-0.2586","-0.0491","0.2478","-50.3109","-14.4984","108.7632","3.2000","0.1100","39.6103","59.12542351","25.74856863","15.9","395.0","0.0","5203"
"110.800","35.9112","16","-0.2462","-0.0290","0.2604","-51.3360","-13.8339","108.7673","3.2000","0.1100","41.3147","59.12542612","25.74856175","15.9","395.8","0.0","5205"
"110.850","35.6969","16","-0.2111","-0.0203","0.3226","-51.9233","-11.8809","108.7841","3.2000","0.1100","47.8193","59.12542883","25.74855495","15.9","396.5","0.0","5190"
"110.900","35.8198","16","-0.1692","-0.0016","0.2697","-51.7670","-9.5313","108.7716","3.2000","0.1100","59.8122","59.12543164","25.74854822","15.9","397.4","0.0","5190"
"110.950","35.9635","16","-0.1378","0.0048","0.2313","-52.4347","-7.7651","108.7659","3.2000","0.1100","73.7113","59.12543435","25.74854129","15.9","398.1","0.0","5197"
"111.000","35.9790","16","-0.1153","-0.0076","0.2234","-52.4588","-6.4950","108.7702","3.2000","0.1100","88.1636","59.12543708","25.74853431","15.9","399.0","0.0","5196"
"111.050","35.8622","16","-0.0678","-0.0258","0.2143","-52.8662","-3.8184","108.7727","3.2000","0.1100","149.4776","59.12543967","25.74852741","15.9","399.9","0.0","5211"
"111.100","35.8514","16","-0.0562","-0.0429","0.2028","-53.1447","-3.1706","108.7727","3.2000","0.1100","179.9620","59.12544229","25.74852056","15.9","400.6","0.0","5160"
"111.150","35.8546","16","-0.0667","-0.0680","0.1857","-53.0496","-3.7700","108.7659","3.2000","0.1100","151.3634","59.12544502","25.74851351","15.9","401.3","0.0","5152"
"111.200","35.5890","16","-0.0704","-0.0941","0.1223","-53.4749","-3.9966","108.7598","3.2000","0.1100","141.7232","59.12544755","25.74850672","15.9","402.0","0.0","5105"
"111.250","35.1411","16","-0.0728","-0.1376","0.1252","-53.6554","-4.1533","108.7535","3.2000","0.1100","134.6613","59.12545010","25.74849990","15.9","402.9","0.0","5032"
"111.300","34.8945","16","-0.0692","-0.1766","0.1800","-53.8837","-3.9732","108.7666","3.2000","0.1100","139.7766","59.12545263","25.74849326","15.9","403.6","0.0","4998"
"111.350","34.5963","16","-0.0671","-0.1909","0.2097","-54.1851","-3.8912","108.7846","3.2000","0.1100","141.5027","59.12545506","25.74848650","15.9","404.4","0.0","4920"
"111.400","34.4343","16","-0.0405","-0.1693","0.2714","-54.2380","-2.3697","108.7946","3.2000","0.1100","231.2646","59.12545751","25.74847971","15.9","405.0","0.0","4903"
"111.450","34.0173","16","-0.0376","-0.1458","0.2041","-54.4093","-2.2167","108.7831","3.2000","0.1100","244.2337","59.12545993","25.74847304","15.9","405.2","0.0","4859"
"111.500","33.7816","16","-0.0245","-0.1527","0.2278","-54.3945","-1.4586","108.7932","3.2000","0.1100","368.6153","59.12546237","25.74846648","15.9","405.2","0.0","4815"
"111.550","33.3627","16","-0.0316","-0.1466","0.2797","-54.3889","-1.8952","108.8074","3.2000","0.1180","280.1706","59.12546472","25.74845998","15.9","405.1","0.0","4819"
"111.600","33.3614","16","-0.0403","-0.1207","0.3120","-54.4310","-2.4326","108.8291","3.2000","0.1200","218.2696","59.12546715","25.74845340","15.9","405.0","0.0","4773"
"111.650","33.2570","16","-0.0411","-0.0855","0.3411","-54.5896","-2.5006","108.8348","3.2000","0.1200","211.6741","59.12546952","25.74844681","15.9","404.9","0.0","4753"
"111.700","33.2233","16","-0.0476","-0.0618","0.3228","-55.0445","-2.9035","108.8358","3.2000","0.1145","182.1106","59.12547184","25.74844030","15.9","404.6","0.0","4741"
"111.750","33.1298","16","-0.0534","-0.0361","0.3579","-54.9114","-3.2695","108.8496","3.2000","0.1100","161.2710","59.12547416","25.74843371","15.9","404.2","0.0","4725"
"111.800","32.6990","16","-0.0793","-0.0007","0.3691","-54.9429","-4.8660","108.8482","3.2000","0.1200","106.9515","59.12547648","25.74842748","15.9","403.7","0.0","4747"
"111.850","32.6045","16","-0.1033","-0.0081","0.3307","-55.6376","-6.3396","108.8425","3.2000","0.1200","81.8531","59.12547870","25.74842082","15.9","403.2","0.0","4744"
"111.900","32.9118","16","-0.0861","-0.0032","0.2981","-56.2747","-5.2840","108.8314","3.2000","0.1200","99.1301","59.12548093","25.74841418","15.9","402.7","0.0","4750"
"111.950","33.2141","16","-0.0811","-0.0049","0.2532","-56.0075","-4.9795","108.8204","3.2000","0.1200","106.1597","59.12548328","25.74840748","15.9","402.1","0.0","4739"
"112.000","33.1661","16","-0.0958","-0.0071","0.2153","-56.2104","-5.8825","108.8163","3.2000","0.1200","89.7337","59.12548554","25.74840080","15.9","401.5","0.0","4724"
"112.050","33.0336","16","-0.0989","-0.0334","0.1945","-56.4229","-6.0802","108.8159","3.2000","0.1200","86.4688","59.12548789","25.74839427","15.9","401.0","0.0","4740"
"112.100","32.8452","16","-0.0945","-0.0351","0.1606","-57.0066","-5.8179","108.8095","3.2000","0.1200","89.8517","59.12548999","25.74838764","15.9","400.2","0.0","4724"
"112.150","32.6161","16","-0.0661","-0.0160","0.1514","-57.4214","-4.0780","108.7949","3.2000","0.1120","127.2944","59.12549209","25.74838107","15.9","399.4","0.0","4720"
"112.200","32.5000","16","-0.0465","0.0094","0.1263","-57.4231","-2.8679","108.7934","3.2000","0.1100","180.3592","59.12549426","25.74837457","15.9","398.5","0.0","4745"
"112.250","32.6474","16","-0.0286","-0.0079","0.0673","-57.0107","-1.7624","108.7809","3.2000","0.1100","294.8322","59.12549652","25.74836791","15.9","397.5","0.0","4744"
"112.300","32.8520","16","-0.0329","-0.0228","0.0985","-57.8408","-2.0292","108.7924","3.2000","0.1100","257.6606","59.12549866","25.74836107","15.9","396.4","0.0","4742"
"112.350","32.6763","16","-0.0332","-0.0001","0.0740","-58.2372","-2.0540","108.7910","3.2000","0.1100","253.1984","59.12550072","25.74835434","15.9","395.2","0.0","4770"
"112.400","32.7378","16","-0.0287","0.0553","0.0917","-57.7385","-1.7730","108.7869","3.2000","0.1100","293.8759","59.12550294","25.74834765","15.9","394.2","0.0","4779"
"112.450","33.1167","16","-0.0150","0.0804","0.0363","-57.0439","-0.9259","108.7682","3.2000","0.1100","569.2396","59.12550535","25.74834095","15.9","393.1","0.0","4805"
"112.500","33.4148","16","-0.0131","0.0846","-0.0649","-57.3098","-0.8031","108.7443","3.2000","0.1100","662.2296","59.12550758","25.74833413","15.9","391.9","0.0","4829"
"112.550","33.1962","16","-0.0186","0.0888","-0.0975","-57.8881","-1.1369","108.7289","3.2000","0.1100","464.7220","59.12550970","25.74832733","15.9","390.7","0.0","4845"
"112.600","32.9596","16","-0.0272","0.0836","-0.1197","-58.5991","-1.6538","108.7221","3.2000","0.1100","317.1978","59.12551179","25.74832056","15.9","389.7","0.0","4875"
"112.650","33.2482","16","-0.0244","0.0530","-0.1006","-58.2375","-1.4794","108.7341","3.2000","0.1130","357.6970","59.12551402","25.74831371","15.9","388.6","0.0","4888"
"112.700","33.8448","16","0.0091","0.0486","-0.0751","-57.7627","0.5501","108.7302","3.2000","0.1200","979.2406","59.12551638","25.74830666","15.9","387.5","0.0","4886"
"112.750","33.9310","16","0.0373","0.0703","-0.1583","-57.8708","2.2445","108.6982","3.2000","0.1120","240.5987","59.12551863","25.74829980","15.9","386.5","0.0","4915"
"112.800","33.8217","16","0.0394","0.0698","-0.2626","-58.2288","2.3603","108.6702","3.2000","0.1100","228.0556","59.12552078","25.74829293","15.9","385.5","0.0","4939"
"112.850","33.7913","16","0.0588","0.0209","-0.3000","-57.5127","3.5141","108.6624","3.2000","0.1100","153.0430","59.12552314","25.74828614","15.9","384.5","0.0","4948"
"112.900","33.9073","16","0.1109","-0.0008","-0.3133","-57.1937","6.6226","108.6559","3.2000","0.1155","81.4870","59.12552545","25.74827930","15.9","383.5","0.0","4940"
"112.950","33.7006","16","0.1349","0.0021","-0.3468","-56.9672","8.0586","108.6400","3.2000","0.1200","66.5578","59.12552780","25.74827253","15.9","382.6","0.0","4916"
"113.000","33.7563","16","0.1001","-0.0030","-0.3838","-56.6411","5.9764","108.6183","3.2000","0.1200","89.8954","59.12553014","25.74826560","15.9","381.9","0.0","4877"
"113.050","33.9383","16","0.0513","-0.0388","-0.3517","-56.1937","3.0631","108.6213","3.2000","0.1200","176.3414","59.12553256","25.74825881","15.9","381.2","0.0","4868"
"113.100","33.9638","16","0.0213","-0.0563","-0.3859","-56.1463","1.2742","108.6135","3.2000","0.1200","424.2172","59.12553491","25.74825201","15.9","380.6","0.0","4854"
"113.150","33.4515","16","0.0124","-0.0403","-0.4746","-56.2944","0.7427","108.5835","3.2000","0.1200","716.8890","59.12553711","25.74824535","15.9","379.9","0.0","4864"
"113.200","33.1482","16","-0.0011","-0.0152","-0.5933","-56.2820","-0.0681","108.5598","3.2000","0.1195","7744.9634","59.12553942","25.74823881","15.9","379.0","0.0","4846"
"113.250","33.5772","16","-0.0507","-0.0260","-0.5443","-56.4940","-3.0521","108.5620","3.2000","0.1100","175.0894","59.12554174","25.74823195","15.9","378.1","0.0","4864"
"113.300","33.8245","16","-0.0811","-0.0160","-0.5500","-56.7085","-4.8945","108.5529","3.2000","0.1100","109.9877","59.12554406","25.74822503","15.9","377.4","0.0","4852"
"113.350","33.6793","16","-0.0748","0.0139","-0.5647","-57.1067","-4.5156","108.5368","3.2000","0.1100","118.7051","59.12554635","25.74821813","15.9","376.6","0.0","4861"
"113.400","33.4879","16","-0.0563","0.0680","-0.6922","-57.3249","-3.3957","108.4974","3.2000","0.1105","156.9559","59.12554854","25.74821134","15.9","375.9","0.0","4883"
"113.450","33.5667","16","-0.0215","0.0960","-0.8076","-56.9565","-1.2918","108.4536","3.2000","0.1170","413.5656","59.12555083","25.74820459","15.9","375.1","0.0","4917"
"113.500","33.9068","16","0.0202","0.1368","-0.8476","-57.0355","1.2061","108.4312","3.2000","0.1100","447.4229","59.12555324","25.74819766","15.9","374.5","0.0","4966"
"113.550","34.2681","16","0.0561","0.1743","-0.8763","-57.2400","3.3255","108.4112","3.2000","0.1100","164.0060","59.12555558","25.74819067","15.9","374.1","0.0","5012"
"113.600","34.7612","16","0.0704","0.2046","-0.9240","-57.1894","4.1411","108.3718","3.2000","0.1100","133.5990","59.12555797","25.74818358","15.9","374.1","0.0","5054"
"113.650","35.1923","16","0.0395","0.1943","-0.9957","-56.8107","2.3028","108.3506","3.2000","0.1100","243.2235","59.12556053","25.74817634","15.9","374.5","0.0","5104"
"113.700","35.5403","16","0.0213","0.2095","-1.0252","-56.2235","1.2310","108.3302","3.2550","0.1100","459.5151","59.12556305","25.74816925","15.9","375.0","0.0","5155"
"113.750","35.8528","16","0.0081","0.2416","-1.0667","-55.9768","0.4615","108.3060","3.3000","0.1100","1236.5626","59.12556566","25.74816209","15.9","375.6","0.0","5216"
"113.800","36.1829","16","-0.0047","0.2427","-1.1055","-55.9960","-0.2625","108.2859","3.3000","0.1100","2193.7451","59.12556817","25.74815474","15.9","376.5","0.0","5260"
"113.850","36.3836","16","-0.0378","0.1951","-1.1827","-56.7087","-2.1045","108.2398","3.3000","0.1100","275.1578","59.12557066","25.74814725","15.9","377.4","0.0","5322"
"113.900","36.9023","16","-0.0372","0.1482","-1.2594","-57.0698","-2.0565","108.2043","3.3000","0.1100","285.5845","59.12557316","25.74813972","15.9","378.4","0.0","5370"
"113.950","37.1984","16","-0.0033","0.1380","-1.3011","-57.2039","-0.1843","108.1771","3.3000","0.1100","3212.7085","59.12557568","25.74813202","15.9","379.6","0.0","5398"
"114.000","37.5000","16","-0.0021","0.1537","-1.3194","-57.4302","-0.1155","108.1470","3.3000","0.1100","5168.7437","59.12557815","25.74812441","15.9","380.8","0.0","5439"
"114.050","37.5111","16","0.0244","0.1301","-1.3027","-56.8491","1.3195","108.1400","3.3000","0.1100","452.4568","59.12558077","25.74811685","15.9","381.9","0.0","5474"
"114.100","37.8553","16","0.0492","0.1171","-1.2730","-56.1249","2.6417","108.1390","3.3000","0.1100","228.0700","59.12558353","25.74810928","15.9","383.0","0.0","5494"
"114.150","37.9445","16","0.0917","0.1185","-1.2705","-56.3479","4.9004","108.1203","3.3000","0.1100","123.2352","59.12558615","25.74810154","15.9","384.0","0.0","5537"
"114.200","38.1047","16","0.1255","0.1133","-1.1955","-56.0786","6.6707","108.1321","3.3000","0.1100","90.9139","59.12558886","25.74809393","15.9","385.0","0.0","5570"
"114.250","38.3147","16","0.1296","0.1044","-1.2553","-55.5733","6.8563","108.1007","3.3000","0.1100","88.9395","59.12559163","25.74808629","15.9","385.9","0.0","5585"
"114.300","38.7834","16","0.1143","0.1031","-1.2625","-55.1390","6.0209","108.0836","3.3000","0.1100","102.5185","59.12559451","25.74807851","15.9","386.6","0.0","5625"
"114.350","38.9631","16","0.0651","0.1049","-1.2794","-55.3204","3.4126","108.0701","3.3000","0.1100","181.7159","59.12559733","25.74807067","15.9","387.3","0.0","5646"
"114.400","38.6948","16","0.0480","0.1286","-1.2945","-55.5251","2.5030","108.0449","3.3000","0.1100","246.0395","59.12559998","25.74806311","15.9","387.8","0.0","5673"
"114.450","39.0545","16","0.0291","0.1292","-1.3441","-54.9717","1.5118","108.0089","3.3000","0.1100","411.1602","59.12560292","25.74805540","15.9","388.3","0.0","5732"
"114.500","39.6453","16","0.0246","0.1267","-1.2980","-54.8395","1.2655","108.0003","3.3000","0.1100","498.5798","59.12560584","25.74804737","15.9","388.9","0.0","5735"
"114.550","39.6657","16","0.0514","0.1296","-1.2211","-54.7134","2.6313","108.0166","3.3000","0.1100","239.9205","59.12560874","25.74803952","15.9","389.6","0.0","5800"
"114.600","39.7130","16","0.0746","0.1386","-1.2224","-54.6629","3.8026","108.0043","3.3000","0.1100","166.2168","59.12561161","25.74803173","15.9","390.4","0.0","5823"
"114.650","40.0712","16","0.0730","0.1231","-1.2895","-54.5881","3.6984","107.9671","3.3000","0.1130","172.4398","59.12561457","25.74802367","15.9","391.1","0.0","5854"
"114.700","40.3430","16","0.0724","0.0854","-1.3476","-54.6270","3.6456","107.9339","3.3000","0.1200","176.1231","59.12561748","25.74801573","15.9","391.9","0.0","5873"
"114.750","40.4803","16","0.0998","0.0613","-1.3770","-53.8866","5.0111","107.9074","3.3000","0.1280","128.5670","59.12562056","25.74800791","15.9","392.5","0.0","5872"
"114.800","40.5364","16","0.0979","0.0412","-1.4005","-53.7448","4.9000","107.8825","3.3000","0.1300","131.6646","59.12562359","25.74800004","15.9","393.0","0.0","5854"
"114.850","40.5099","16","0.0830","-0.0206","-1.4374","-53.5304","4.1474","107.8553","3.3000","0.1300","155.4559","59.12562662","25.74799218","15.9","393.4","0.0","5834"
"114.900","40.4716","16","0.0820","-0.0701","-1.4920","-53.0499","4.1041","107.8311","3.3000","0.1300","156.9466","59.12562971","25.74798434","15.9","393.4","0.0","5763"
"114.950","40.2017","16","0.0788","-0.0848","-1.4682","-53.2761","3.9588","107.8302","3.3000","0.1300","161.6206","59.12563270","25.74797665","15.9","392.7","0.0","5722"
"115.000","39.7706","16","0.0654","-0.0920","-1.4895","-53.0592","3.2975","107.8079","3.3000","0.1300","191.9544","59.12563556","25.74796891","15.9","391.3","0.0","5723"
