"Format","AiM CSV File"
"Session","Aravete"
"Vehicle","20 - Parolin Kart TM 60 2022"
"Racer","Ralf Rahkema"
"Championship","EMV1"
"Comment","77 hammakas rõühk 0.77"
"Date","Saturday, July 13, 2024"
"Time","9:00 AM"
"Sample Rate","20"
"Duration","470"
"Segment","Session"
"Beacon Markers","5.497","57.869","107.67","156.923","207.86","256.755","306.001","355.16","404.799","470"
"Segment Times","0:05.497","0:52.372","0:49.801","0:49.253","0:50.937","0:48.895","0:49.246","0:49.159","0:49.639","1:05.201"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","External Voltage","Exhaust Temp","Internal Battery","RPM"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","V","°C","V","rpm"

"245.700","91.8558","14","-1.5237","-0.2242","-0.7333","-82.4947","-33.4050","105.3075","4.1000","0.2100","43.7638","59.12611596","25.74637738","16.0","537.0","0.0","13656"
"245.750","91.3100","14","-1.4918","-0.2054","-0.7086","-84.2513","-32.8562","105.3097","4.1000","0.2100","44.2304","59.12611624","25.74635508","16.0","538.5","0.0","13620"
"245.800","90.7782","14","-1.4398","-0.1909","-0.7097","-85.9060","-31.8446","105.2995","4.1000","0.2070","45.3697","59.12611629","25.74633311","16.0","540.0","0.0","13578"
"245.850","90.3668","14","-1.4136","-0.2171","-0.7342","-87.3612","-31.3913","105.2660","4.1000","0.1945","45.8163","59.12611616","25.74631110","16.0","542.0","0.0","13572"
"245.900","90.2846","14","-1.4413","-0.2380","-0.7274","-88.8546","-32.1546","105.2384","4.1000","0.1900","44.6880","59.12611570","25.74628910","16.0","544.0","0.0","13612"
"245.950","90.1987","14","-1.4784","-0.2044","-0.7327","-90.5169","-33.1444","105.2213","4.1000","0.1900","43.3122","59.12611492","25.74626700","16.0","546.0","0.0","13609"
"246.000","90.2673","14","-1.4786","-0.1516","-0.6890","-91.9612","-33.2880","105.2345","4.1000","0.1960","43.1582","59.12611385","25.74624506","16.0","547.5","0.0","13532"
"246.050","89.8109","14","-1.4928","-0.1305","-0.7127","-93.7640","-33.7172","105.2070","4.1000","0.2155","42.3933","59.12611235","25.74622334","16.0","549.5","0.0","13368"
"246.100","88.9150","14","-1.5539","-0.1562","-0.7481","-95.3134","-35.2005","105.1658","4.1000","0.2120","40.2019","59.12611070","25.74620215","16.0","551.5","0.0","13409"
"246.150","88.1371","14","-1.6306","-0.1712","-0.7913","-97.5906","-37.0683","105.1271","4.1000","0.2205","37.8422","59.12610834","25.74618136","16.0","553.5","0.0","13369"
"246.200","87.7665","14","-1.6524","-0.1781","-0.8101","-99.7862","-37.7093","105.0758","4.1000","0.2300","37.0425","59.12610555","25.74616068","16.0","555.5","0.0","13196"
"246.250","88.0988","14","-1.6502","-0.1611","-0.8276","-101.5834","-37.8085","105.0448","4.1000","0.2245","37.0852","59.12610266","25.74613972","16.0","557.0","0.0","13159"
"246.300","88.6454","14","-1.6319","-0.1314","-0.8527","-102.9033","-37.5244","104.9976","4.1000","0.2120","37.5978","59.12609966","25.74611860","16.0","559.0","0.0","13259"
"246.350","87.8119","14","-1.6001","-0.1137","-0.8556","-104.6084","-36.9055","104.9842","4.1000","0.2415","37.8689","59.12609629","25.74609850","16.0","560.5","0.0","13325"
"246.400","86.9168","14","-1.5961","-0.1095","-0.8674","-107.0429","-36.9121","104.9562","4.1000","0.2790","37.4762","59.12609233","25.74607902","16.0","562.0","0.0","13040"
"246.450","86.7733","14","-1.6224","-0.1196","-0.8796","-109.0717","-37.6195","104.9358","4.1000","0.2945","36.7107","59.12608807","25.74605944","16.0","563.5","0.0","12915"
"246.500","86.6558","14","-1.6710","-0.1340","-0.9011","-110.5687","-38.8591","104.8983","4.1000","0.2820","35.4916","59.12608383","25.74604010","16.0","564.5","0.0","13026"
"246.550","86.5998","14","-1.7659","-0.1687","-0.9268","-112.1502","-41.1997","104.8689","4.1000","0.2700","33.4536","59.12607924","25.74602098","16.0","566.0","0.0","13081"
"246.600","86.2806","14","-1.8728","-0.1952","-0.9495","-114.5018","-43.8769","104.8258","4.1000","0.2730","31.2966","59.12607403","25.74600267","16.0","567.0","0.0","13011"
"246.650","85.9391","14","-1.9713","-0.1729","-0.9359","-117.0673","-46.3957","104.8167","4.1000","0.2855","29.4804","59.12606839","25.74598491","16.0","568.0","0.0","12958"
"246.700","85.2066","14","-2.0380","-0.1430","-0.9346","-119.7482","-48.1654","104.8078","4.1000","0.3060","28.1552","59.12606234","25.74596801","16.0","569.0","0.0","12956"
"246.750","84.6879","14","-2.0441","-0.1161","-0.9452","-122.2707","-48.4840","104.8097","4.1000","0.3005","27.7999","59.12605613","25.74595179","16.0","569.5","0.0","12871"
"246.800","84.7785","14","-2.0090","-0.1299","-0.9181","-124.6882","-47.8003","104.8069","4.1000","0.3070","28.2277","59.12604934","25.74593554","16.0","570.0","0.0","12858"
"246.850","84.6795","14","-2.0120","-0.1848","-0.8965","-126.9153","-48.0407","104.8197","4.1000","0.3055","28.0536","59.12604234","25.74591986","16.0","570.5","0.0","12804"
"246.900","84.3355","14","-2.0370","-0.2271","-0.8471","-129.2262","-48.8630","104.8611","4.1000","0.3340","27.4695","59.12603502","25.74590495","16.0","571.0","0.0","12891"
"246.950","83.6068","14","-1.9834","-0.2336","-0.8009","-131.4826","-47.8383","104.9102","4.1000","0.3405","27.8154","59.12602765","25.74589057","16.0","571.5","0.0","12857"
"247.000","83.1935","14","-1.8917","-0.2330","-0.7563","-133.7070","-45.8828","104.9414","4.1000","0.3470","28.8576","59.12601985","25.74587706","16.0","571.5","0.0","12706"
"247.050","82.3356","14","-1.8275","-0.2132","-0.7038","-136.1394","-44.5725","104.9851","4.1000","0.3400","29.3995","59.12601201","25.74586433","16.0","572.0","0.0","12555"
"247.100","82.0437","14","-1.7953","-0.1695","-0.6803","-138.4548","-44.0115","105.0026","4.1000","0.3240","29.6688","59.12600389","25.74585206","16.0","572.0","0.0","12538"
"247.150","81.7224","14","-1.7816","-0.1201","-0.6525","-140.4888","-43.8567","105.0273","4.1000","0.2995","29.6568","59.12599563","25.74584038","16.0","572.5","0.0","12439"
"247.200","81.5183","14","-1.7513","-0.0827","-0.5829","-142.7426","-43.2424","105.0966","4.1000","0.2840","30.0031","59.12598700","25.74582948","16.0","572.5","0.0","12301"
"247.250","81.7359","14","-1.6777","-0.0174","-0.4906","-145.0801","-41.5163","105.1724","4.1000","0.2645","31.3339","59.12597796","25.74581918","16.0","572.5","0.0","12240"
"247.300","81.9349","14","-1.5749","0.0403","-0.4143","-146.9285","-39.0026","105.2410","4.1000","0.2440","33.4346","59.12596900","25.74580909","16.0","573.0","0.0","12318"
"247.350","82.1992","14","-1.4780","0.0664","-0.3318","-148.3392","-36.5847","105.3212","4.1000","0.2295","35.7592","59.12595987","25.74579918","16.0","573.0","0.0","12351"
"247.400","81.9351","14","-1.3990","0.0399","-0.2811","-150.2668","-34.5958","105.3756","4.1000","0.2200","37.6935","59.12595064","25.74579030","16.0","573.5","0.0","12491"
"247.450","81.7382","14","-1.3633","0.0028","-0.2518","-152.0489","-33.6989","105.4105","4.1000","0.2200","38.6038","59.12594137","25.74578190","16.0","573.5","0.0","12508"
"247.500","81.7293","14","-1.3554","-0.0360","-0.2033","-153.7780","-33.5148","105.4599","4.1000","0.2120","38.8116","59.12593188","25.74577395","16.0","573.5","0.0","12448"
"247.550","81.6063","14","-1.3775","-0.0786","-0.1581","-155.6494","-34.1001","105.5117","4.1000","0.2190","38.0880","59.12592235","25.74576666","16.0","573.5","0.0","12487"
"247.600","81.4138","14","-1.3993","-0.0774","-0.1106","-156.8792","-34.7115","105.5434","4.1000","0.2000","37.3289","59.12591285","25.74575953","16.0","573.5","0.0","12518"
"247.650","81.1622","14","-1.4062","-0.0707","-0.1064","-158.6878","-34.9536","105.5593","4.1000","0.2110","36.9557","59.12590324","25.74575336","16.0","573.5","0.0","12391"
"247.700","80.9428","14","-1.4337","-0.0532","-0.1089","-160.7353","-35.7045","105.5703","4.1000","0.2200","36.0807","59.12589345","25.74574793","16.0","574.0","0.0","12353"
"247.750","81.0181","14","-1.4351","-0.0226","-0.0399","-162.4158","-35.7934","105.6259","4.1000","0.2205","36.0246","59.12588354","25.74574280","16.0","574.0","0.0","12462"
"247.800","80.9416","14","-1.3985","-0.0235","-0.0083","-164.4559","-34.9116","105.6623","4.1000","0.2330","36.8996","59.12587360","25.74573870","16.0","574.0","0.0","12459"
"247.850","81.2023","14","-1.3674","-0.0252","0.0068","-166.1424","-34.1661","105.6742","4.1000","0.2400","37.8262","59.12586355","25.74573495","16.0","574.0","0.0","12279"
"247.900","80.8789","14","-1.3687","-0.0262","0.0141","-167.6259","-34.2291","105.6820","4.1000","0.2400","37.6062","59.12585353","25.74573159","16.0","574.5","0.0","12445"
"247.950","81.1088","14","-1.3474","-0.0134","0.0125","-169.1558","-33.7283","105.6813","4.1000","0.2405","38.2731","59.12584349","25.74572861","16.0","574.5","0.0","12347"
"248.000","80.7877","14","-1.2761","0.0155","-0.0060","-170.7267","-31.9600","105.6793","4.1000","0.2500","40.2309","59.12583346","25.74572623","16.0","574.5","0.0","12238"
"248.050","80.5542","14","-1.1679","0.0366","0.0043","-172.2770","-29.2464","105.6856","4.1000","0.2445","43.8365","59.12582340","25.74572448","16.0","574.5","0.0","12259"
"248.100","80.5962","14","-1.0235","0.0549","0.0174","-173.7354","-25.6154","105.7113","4.1000","0.2240","50.0765","59.12581331","25.74572319","16.0","574.5","0.0","12190"
"248.150","80.7927","14","-0.8846","0.0762","0.0860","-174.9460","-22.1173","105.7580","4.1000","0.2095","58.1381","59.12580317","25.74572209","16.0","574.5","0.0","12175"
"248.200","81.2520","14","-0.7275","0.0890","0.1124","-176.1532","-18.1612","105.7997","4.1000","0.1940","71.2048","59.12579281","25.74572164","16.0","574.5","0.0","12139"
"248.250","81.5893","14","-0.5588","0.1237","0.1202","-176.7733","-13.9237","105.8203","4.1000","0.1745","93.2606","59.12578254","25.74572090","16.0","574.5","0.0","12144"
"248.300","81.7723","14","-0.4170","0.1571","0.1581","-177.1364","-10.3626","105.8521","4.1000","0.1540","125.5909","59.12577223","25.74572021","16.0","574.5","0.0","12181"
"248.350","82.0413","14","-0.2626","0.1815","0.1765","-177.1512","-6.5037","105.8839","4.1000","0.1395","200.7667","59.12576192","25.74571932","16.0","574.5","0.0","12202"
"248.400","82.1766","14","-0.1172","0.1641","0.2093","-177.2612","-2.8942","105.9169","4.1000","0.1300","451.8945","59.12575170","25.74571852","16.0","574.0","0.0","12237"
"248.450","82.3958","14","-0.0325","0.1597","0.2269","-177.4191","-0.8011","105.9448","4.1000","0.1355","1636.8789","59.12574131","25.74571780","16.0","573.5","0.0","12248"
"248.500","82.5767","14","-0.0080","0.1418","0.2413","-177.4069","-0.1951","105.9526","4.1000","0.1400","6736.7295","59.12573094","25.74571701","16.0","573.5","0.0","12278"
"248.550","82.8696","14","-0.0153","0.1322","0.2594","-177.6115","-0.3724","105.9851","4.1000","0.1395","3541.4148","59.12572050","25.74571620","16.0","573.5","0.0","12302"
"248.600","83.4646","14","-0.0360","0.1410","0.2974","-177.7466","-0.8772","106.0292","4.1000","0.1300","1514.3112","59.12570995","25.74571575","16.0","573.0","0.0","12354"
"248.650","83.7712","14","-0.0448","0.1520","0.3236","-177.8554","-1.0877","106.0620","4.1000","0.1300","1225.7433","59.12569940","25.74571514","16.0","573.0","0.0","12371"
"248.700","83.6455","14","-0.0557","0.1581","0.3596","-177.6508","-1.3470","106.0994","4.1000","0.1300","988.3350","59.12568892","25.74571430","16.0","572.5","0.0","12408"
"248.750","83.9680","14","-0.0561","0.1393","0.3945","-177.6849","-1.3524","106.1302","4.1000","0.1200","988.1412","59.12567842","25.74571348","16.0","572.5","0.0","12418"
"248.800","84.2289","14","-0.0635","0.1312","0.3998","-178.0198","-1.5262","106.1414","4.1000","0.1230","878.3689","59.12566780","25.74571313","16.0","572.5","0.0","12500"
"248.850","84.5388","14","-0.0751","0.1214","0.4051","-178.1937","-1.8020","106.1640","4.1000","0.1300","746.6453","59.12565719","25.74571261","16.0","572.0","0.0","12467"
"248.900","84.7979","14","-0.1033","0.1091","0.4341","-178.1657","-2.4714","106.2043","4.1000","0.1300","546.0831","59.12564658","25.74571205","16.0","572.0","0.0","12519"
"248.950","84.8778","14","-0.1525","0.0947","0.4543","-177.9505","-3.6393","106.2322","4.1000","0.1200","371.1903","59.12563594","25.74571122","16.0","571.5","0.0","12528"
"249.000","84.9616","14","-0.2139","0.0821","0.4499","-178.3363","-5.0972","106.2440","4.1000","0.1200","265.2843","59.12562507","25.74571081","16.0","571.5","0.0","12590"
"249.050","85.1815","14","-0.2901","0.0960","0.4568","-178.7917","-6.8995","106.2628","4.1000","0.1200","196.4935","59.12561439","25.74571071","16.0","571.5","0.0","12603"
"249.100","85.1904","14","-0.3499","0.1140","0.4769","-179.4205","-8.3062","106.2893","4.1000","0.1283","163.2330","59.12560371","25.74571080","16.0","571.0","0.0","12664"
"249.150","85.7569","14","-0.3896","0.1170","0.4811","-152.8241","-9.2269","106.3129","4.1000","0.1300","147.9229","59.12559289","25.74571112","16.0","571.0","0.0","12674"
"249.200","85.8446","14","-0.4265","0.1106","0.4831","179.7665","-10.0778","106.3328","4.1000","0.1300","135.5714","59.12558216","25.74571148","16.0","571.0","0.0","12714"
"249.250","85.8440","14","-0.4904","0.1351","0.4937","179.2114","-11.5609","106.3510","4.1000","0.1300","118.1780","59.12557141","25.74571208","16.0","570.5","0.0","12768"
"249.300","86.1134","14","-0.5451","0.1555","0.4855","178.4942","-12.8157","106.3566","4.1000","0.1300","106.9424","59.12556061","25.74571289","16.0","570.5","0.0","12768"
"249.350","86.4769","14","-0.5641","0.1530","0.4840","177.8515","-13.2197","106.3660","4.1000","0.1300","104.1119","59.12554974","25.74571401","16.0","570.5","0.0","12796"
"249.400","86.9173","14","-0.5675","0.1342","0.4773","177.3055","-13.2601","106.3684","4.1000","0.1300","104.3228","59.12553877","25.74571535","16.0","570.0","0.0","12849"
"249.450","87.0809","14","-0.5812","0.1140","0.4795","176.7199","-13.5439","106.3805","4.1000","0.1300","102.3289","59.12552785","25.74571691","16.0","570.0","0.0","12871"
"249.500","87.1381","14","-0.6198","0.1048","0.4739","175.9715","-14.4120","106.3971","4.1000","0.1300","96.2288","59.12551697","25.74571874","16.0","570.0","0.0","12912"
"249.550","87.4515","14","-0.6499","0.0938","0.4617","174.9582","-15.0808","106.3942","4.1000","0.1300","92.2919","59.12550594","25.74572115","16.0","570.0","0.0","12946"
"249.600","87.4954","14","-0.6899","0.0849","0.4598","174.1784","-15.9792","106.3982","4.1000","0.1300","87.1468","59.12549517","25.74572373","16.0","569.5","0.0","12949"
"249.650","87.4747","14","-0.7008","0.0802","0.4574","173.5258","-16.2052","106.4130","4.1000","0.1300","85.9108","59.12548433","25.74572657","16.0","570.0","0.0","12976"
"249.700","87.4234","14","-0.7123","0.0663","0.4660","172.7941","-16.4474","106.4290","4.1000","0.1300","84.5960","59.12547345","25.74572953","16.0","570.0","0.0","13024"
"249.750","87.7752","14","-0.7136","0.0664","0.4379","171.7243","-16.4558","106.4261","4.1000","0.1300","84.8930","59.12546261","25.74573312","16.0","570.0","0.0","13016"
"249.800","88.0859","14","-0.7415","0.1109","0.4405","171.0042","-17.0759","106.4432","4.1000","0.1300","82.0999","59.12545169","25.74573692","16.0","570.0","0.0","13063"
"249.850","88.2782","14","-0.7899","0.1302","0.4470","170.1707","-18.1497","106.4567","4.1000","0.1300","77.4113","59.12544079","25.74574093","16.0","570.0","0.0","13092"
"249.900","88.2634","14","-0.7755","0.1234","0.4488","169.2849","-17.7749","106.4671","4.1000","0.1300","79.0303","59.12542999","25.74574535","16.0","570.0","0.0","13125"
"249.950","88.4904","14","-0.7493","0.0667","0.4374","168.3059","-17.1353","106.4667","4.1000","0.1300","82.1909","59.12541914","25.74575018","16.0","570.0","0.0","13167"
"250.000","88.7796","14","-0.7663","0.0547","0.4278","167.4308","-17.5035","106.4759","4.1000","0.1300","80.7251","59.12540829","25.74575540","16.0","570.0","0.0","13166"
"250.050","88.9463","14","-0.8102","0.0460","0.4106","166.5760","-18.4879","106.4826","4.1000","0.1300","76.5702","59.12539747","25.74576081","16.0","570.0","0.0","13261"
"250.100","88.9880","14","-0.8495","0.0329","0.4139","165.5598","-19.3679","106.4915","4.1000","0.1300","73.1257","59.12538677","25.74576653","16.0","570.5","0.0","13251"
"250.150","89.0695","14","-0.8775","0.0417","0.4094","164.4720","-19.9950","106.5067","4.1000","0.1515","70.8970","59.12537607","25.74577279","16.0","570.5","0.0","13305"
"250.200","88.5916","14","-0.9273","0.0615","0.4129","163.3114","-21.1157","106.5226","4.1000","0.1700","66.7741","59.12536566","25.74577948","16.0","570.5","0.0","13352"
"250.250","88.3574","14","-0.9988","0.0947","0.4115","162.8626","-22.7168","106.5362","4.1000","0.1873","61.9036","59.12535516","25.74578597","16.0","570.5","0.0","13365"
"250.300","88.7991","14","-1.0294","0.1048","0.4041","161.7565","-23.3711","106.5454","4.1000","0.2247","60.4714","59.12534453","25.74579328","16.0","571.0","0.0","13385"
"250.350","89.7063","14","-1.0501","0.1113","0.3805","159.7395","-23.7966","106.5373","4.1000","0.2530","59.9970","59.12533395","25.74580188","16.0","571.0","0.0","13378"
"250.400","90.2843","14","-1.0966","0.1241","0.3754","158.5275","-24.7985","106.5517","4.1000","0.2867","57.9438","59.12532347","25.74581070","16.0","571.5","0.0","13408"
"250.450","90.0157","14","-1.1414","0.1440","0.4010","157.3874","-25.7520","106.5864","4.1000","0.2685","55.6324","59.12531322","25.74581971","16.0","572.0","0.0","13412"
"250.500","90.4002","14","-1.1828","0.1523","0.4143","156.2714","-26.6173","106.6200","4.1000","0.2517","54.0537","59.12530288","25.74582917","16.0","572.5","0.0","13418"
"250.550","90.2291","13","-1.2178","0.1349","0.3925","154.9075","-27.3275","106.6207","4.1000","0.2385","52.5492","59.12529283","25.74583920","16.0","572.5","0.0","13454"
"250.600","90.1546","14","-1.2620","0.1069","0.3730","153.4357","-28.2540","106.5891","4.1000","0.2135","50.7841","59.12528308","25.74584961","16.0","573.0","0.0","13471"
"250.650","90.2759","14","-1.2844","0.0804","0.3599","152.2612","-28.7067","106.5848","4.1000","0.1943","50.0506","59.12527319","25.74586043","16.0","573.0","0.0","13521"
"250.700","90.6304","13","-1.2663","0.0615","0.3506","150.8866","-28.2656","106.5991","4.1000","0.1817","51.0312","59.12526342","25.74587189","16.0","573.5","0.0","13538"
"250.750","91.0862","14","-1.1918","0.0533","0.3639","149.1439","-26.5775","106.6416","4.1000","0.1800","54.5455","59.12525376","25.74588415","16.0","574.0","0.0","13465"
"250.800","90.9804","14","-1.1226","0.0677","0.3696","147.7471","-25.0125","106.6495","4.1000","0.1768","57.8909","59.12524445","25.74589643","16.0","574.5","0.0","13488"
"250.850","90.8751","14","-1.0519","0.0609","0.3496","146.6727","-23.4102","106.6345","4.1000","0.1700","61.7816","59.12523503","25.74590887","16.0","575.0","0.0","13448"
"250.900","90.8527","14","-0.8889","-0.0149","0.3448","145.6183","-19.7625","106.6373","4.1000","0.1618","73.1670","59.12522588","25.74592169","16.0","576.0","0.0","13370"
"250.950","90.8154","14","-0.7179","-0.1471","0.3182","144.9123","-15.9671","106.6245","4.1000","0.1385","90.5221","59.12521662","25.74593445","16.0","576.5","0.0","13238"
"251.000","90.6331","14","-0.5441","-0.2515","0.3536","144.2683","-12.1400","106.6823","4.1000","0.1200","118.8198","59.12520750","25.74594763","16.0","577.0","0.0","12984"
"251.050","89.9913","14","-0.4070","-0.3855","0.3992","143.9762","-9.1246","106.7441","4.1000","0.1200","156.9659","59.12519858","25.74596056","16.0","576.5","0.0","12349"
"251.100","88.7146","14","-0.2739","-0.5007","0.4358","143.6297","-6.1871","106.7940","4.1000","0.1117","228.2078","59.12518982","25.74597340","16.0","574.5","0.0","11924"
"251.150","87.4475","14","-0.1571","-0.5758","0.4446","143.4609","-3.5844","106.8119","4.1000","0.1100","388.2847","59.12518123","25.74598586","16.0","571.5","0.0","11560"
"251.200","86.4154","14","-0.1047","-0.6199","0.4135","143.3520","-2.4195","106.7899","4.1000","0.1100","568.4512","59.12517277","25.74599817","16.0","566.5","0.0","11481"
"251.250","85.4518","14","-0.1074","-0.6592","0.4202","143.1432","-2.5145","106.8070","4.1000","0.1100","540.8597","59.12516440","25.74601064","16.0","561.0","0.0","11079"
"251.300","84.3127","14","-0.1021","-0.6987","0.4511","142.9570","-2.4219","106.8317","4.1000","0.1100","554.0544","59.12515616","25.74602288","16.0","554.5","0.0","10562"
"251.350","82.9821","14","-0.0852","-0.6973","0.4345","142.8120","-2.0520","106.8342","4.1000","0.1200","643.6160","59.12514806","25.74603484","16.0","548.0","0.0","10681"
"251.400","81.9427","14","-0.0994","-0.6629","0.4279","142.8233","-2.4290","106.8223","4.1000","0.1200","536.9169","59.12514009","25.74604676","16.0","541.0","0.0","10303"
"251.450","80.9991","14","-0.0935","-0.6180","0.4114","142.7673","-2.3157","106.7981","4.1000","0.1200","556.6951","59.12513215","25.74605851","16.0","534.0","0.0","10311"
"251.500","79.8569","14","-0.0749","-0.5660","0.4115","142.5859","-1.8779","106.7993","4.1000","0.1200","676.7917","59.12512440","25.74607012","16.0","526.5","0.0","9974"
"251.550","78.8507","14","-0.0128","-0.5158","0.4245","142.4627","-0.3213","106.8201","4.1000","0.1200","3905.7576","59.12511680","25.74608177","16.0","519.0","0.0","10094"
"251.600","77.6973","14","0.0863","-0.4808","0.4017","142.5897","2.2258","106.8036","4.1000","0.1200","555.5829","59.12510923","25.74609295","16.0","511.8","0.0","10207"
"251.650","77.0522","14","0.2103","-0.4381","0.3985","142.8434","5.4742","106.7993","4.1000","0.1200","224.0191","59.12510164","25.74610407","16.0","504.0","0.0","10635"
"251.700","76.5875","14","0.3388","-0.3758","0.3515","143.2035","8.8982","106.7771","4.1000","0.1200","136.9853","59.12509404","25.74611492","16.0","496.2","0.0","10860"
"251.750","75.9630","14","0.4618","-0.3127","0.3063","143.7149","12.2307","106.7131","4.1000","0.1200","98.8489","59.12508638","25.74612553","16.0","489.0","0.0","10953"
"251.800","75.4464","14","0.6120","-0.2782","0.2432","144.5349","16.3238","106.6822","4.1000","0.1200","73.5591","59.12507870","25.74613572","16.0","481.8","0.0","10948"
"251.850","75.1727","14","0.7642","-0.2516","0.2216","145.7737","20.5170","106.6582","4.1000","0.1200","58.3132","59.12507085","25.74614563","16.0","474.8","0.0","10957"
"251.900","74.8292","14","0.9075","-0.2301","0.1804","147.0488","24.5069","106.6204","4.1000","0.1200","48.5963","59.12506289","25.74615506","16.0","467.8","0.0","10905"
"251.950","74.1725","14","1.0274","-0.2266","0.1377","148.6025","27.8977","106.5977","4.1000","0.1200","42.3151","59.12505486","25.74616398","16.0","461.0","0.0","10863"
"252.000","73.5615","14","1.1329","-0.2441","0.1136","149.8569","30.9406","106.5716","4.1000","0.1233","37.8392","59.12504689","25.74617250","16.0","454.0","0.0","10797"
"252.050","73.2370","14","1.2193","-0.2557","0.0403","151.2880","33.5059","106.5206","4.1000","0.1357","34.7880","59.12503883","25.74618042","16.0","447.8","0.0","10738"
"252.100","72.9610","14","1.3003","-0.2549","-0.0265","153.0782","35.9658","106.4641","4.1000","0.1482","32.2866","59.12503063","25.74618780","16.0","442.2","0.0","10662"
"252.150","72.2886","14","1.3720","-0.2295","-0.0193","155.2631","38.1951","106.4752","4.1000","0.1608","30.1219","59.12502226","25.74619435","16.0","437.5","0.0","10667"
"252.200","71.8243","14","1.4254","-0.2042","-0.0084","157.2394","39.9197","106.4875","4.1000","0.1733","28.6354","59.12501392","25.74620055","16.0","434.0","0.0","10676"
"252.250","71.3864","13","1.4510","-0.1933","-0.0224","159.2066","40.8590","106.4825","4.1000","0.1857","27.8066","59.12500549","25.74620605","16.0","432.0","0.0","10663"
"252.300","71.1548","13","1.4770","-0.1700","-0.0329","161.2585","41.8113","106.4616","4.1000","0.1900","27.0851","59.12499706","25.74621090","16.0","431.5","0.0","10619"
"252.350","70.9578","13","1.5049","-0.1241","-0.0478","163.5614","42.7969","106.4642","4.1000","0.2000","26.3881","59.12498844","25.74621492","16.0","431.8","0.0","10526"
"252.400","70.8386","13","1.4743","-0.1045","-0.0654","165.5395","42.0762","106.4588","4.1000","0.2000","26.7950","59.12497984","25.74621848","16.0","432.5","0.0","10475"
"252.450","70.5863","13","1.4668","-0.1085","-0.0631","167.6720","41.9931","106.4568","4.1000","0.2058","26.7524","59.12497124","25.74622139","16.0","434.0","0.0","10422"
"252.500","70.2408","13","1.4833","-0.1188","-0.0609","169.9673","42.6074","106.4655","4.1000","0.2183","26.2376","59.12496265","25.74622365","16.0","436.0","0.0","10382"
"252.550","69.9124","13","1.5266","-0.1260","-0.0758","171.9135","44.0078","106.4609","4.1000","0.2200","25.2839","59.12495405","25.74622528","16.0","438.2","0.0","10386"
"252.600","69.5279","13","1.5575","-0.1306","-0.0684","173.8718","45.0673","106.4644","4.1000","0.2233","24.5538","59.12494552","25.74622645","16.0","440.8","0.0","10348"
"252.650","69.4739","13","1.5519","-0.1448","-0.0628","176.1085","45.0835","106.4810","4.1000","0.2415","24.5258","59.12493697","25.74622678","16.0","443.2","0.0","10285"
"252.700","69.2768","13","1.5107","-0.1452","-0.0768","178.5986","44.0766","106.4698","4.1000","0.2418","25.0149","59.12492854","25.74622627","16.0","445.8","0.0","10212"
"252.750","68.9659","13","1.4732","-0.1243","-0.1196","-179.2894","43.1650","106.4425","4.1000","0.2300","25.4286","59.12492001","25.74622527","16.0","448.0","0.0","10191"
"252.800","68.5229","13","1.4383","-0.1129","-0.1447","-176.6027","42.2982","106.4016","4.1000","0.2333","25.7831","59.12491166","25.74622314","16.0","450.2","0.0","10159"
"252.850","68.4856","13","1.3856","-0.0898","-0.2000","-174.1119","40.8860","106.3587","4.1000","0.2342","26.6590","59.12490334","25.74622050","16.0","452.8","0.0","10025"
"252.900","68.1260","13","1.3242","-0.0824","-0.2657","-172.7574","39.1844","106.3159","4.1000","0.2135","27.6706","59.12489502","25.74621786","16.0","455.0","0.0","10055"
"252.950","67.6904","13","1.3173","-0.0765","-0.3804","-171.4733","39.0805","106.2366","4.1000","0.2093","27.5669","59.12488688","25.74621471","16.0","457.2","0.0","10058"
"253.000","67.7092","13","1.3386","-0.0899","-0.4448","-169.8212","39.8121","106.1768","4.1000","0.2000","27.0678","59.12487865","25.74621118","16.0","459.2","0.0","10066"
"253.050","67.7153","13","1.3727","-0.1255","-0.4882","-167.3872","40.9465","106.1332","4.1000","0.2058","26.3203","59.12487054","25.74620655","16.0","461.5","0.0","10087"
"253.100","67.6525","13","1.4425","-0.1493","-0.5379","-164.7850","43.1986","106.0901","4.1000","0.2183","24.9250","59.12486266","25.74620121","16.0","463.5","0.0","10130"
"253.150","67.1466","13","1.5438","-0.1242","-0.6650","-162.6356","46.4392","105.9961","4.1000","0.2200","23.0123","59.12485498","25.74619526","16.0","465.2","0.0","10256"
"253.200","66.7955","14","1.6504","-0.1054","-0.7763","-160.2872","49.8404","105.9003","4.1000","0.2200","21.3298","59.12484741","25.74618878","16.0","467.2","0.0","10363"
"253.250","66.7921","14","1.7486","-0.0821","-0.8473","-157.5520","52.9946","105.8243","4.1000","0.2200","20.0592","59.12484002","25.74618153","16.0","469.2","0.0","10176"
"253.300","66.4346","14","1.8061","-0.0422","-0.9463","-154.3350","54.8995","105.7449","4.1000","0.2200","19.2596","59.12483297","25.74617329","16.0","471.2","0.0","10355"
